index,word,x_value,y_value
2111,deeds,5.89214165018,1.24773663282
2112,hounds,-2.47826445676,-0.898784816168
2113,pitmaster,-1.09094602683,-1.83941458264
2114,plotters,1.8067344425,-1.65838855007
2115,shuddering,-2.77883435598,-0.841770320129
2116,laces,-3.60268631596,-0.712623252501
2117,followers,2.75367961782,-4.71601496623
2118,scribes,2.9083275653,-4.07769933643
2119,arrange,5.67587613562,2.25846604265
2120,reysen,0.286929628527,-0.815896177106
2121,ally,5.18583331933,-1.23435046253
2122,wry,-0.593406475222,0.334845684085
2123,skipped,-1.5255706487,-3.17043108794
2124,motley,-1.1902988442,0.992307779184
2125,propose,5.3716967739,2.84627500793
2126,agitated,0.676178881152,-0.796423212683
2127,mollander,0.935534259918,-0.0593098694885
2128,martells,5.23224248343,-1.24598026643
2129,snowball,-0.515363578366,-1.12248626694
2130,walkers,-0.938529054995,-2.94665456196
2131,evenfall,0.671924843581,2.1632986637
2132,weedy,-0.562273120522,-4.60379052332
2133,dromonds,4.97978828364,-3.11629346674
2134,respectful,1.60605622197,-0.656950044687
2135,stewed,-2.73431486635,-6.46020860636
2136,reassured,-0.343426741719,-0.44637215674
2137,qyburns,3.50326181136,-1.00036580795
2138,likeness,0.471424882452,-6.33195083912
2139,halfhidden,-3.02685358889,-5.10476289943
2140,always,2.31873686264,2.89354216677
2141,truths,5.47922748378,1.29782001855
2142,spinning,-4.77963747222,-0.523320211561
2143,isle,4.06886777865,-3.96151786971
2144,courser,-2.68593648654,-3.1511982085
2145,courses,4.35024920284,-3.31482909435
2146,piping,0.276570391537,-2.10768647095
2147,coldhands,-1.43136454591,0.224909310955
2148,repayment,2.93220599462,-2.03098279302
2149,aggrieved,2.5037457544,-0.516719564105
2150,found,-1.96760897321,2.42028967211
2151,shocking,2.67573888945,-1.11401607032
2152,lantern,-4.35286416734,-1.82673624934
2153,badge,0.877287246491,-6.187786662
2154,loyalties,5.82721777739,1.03138401802
2155,begged,1.37528480437,4.28523499416
2156,bends,-0.400174401404,-2.11327930681
2157,topside,0.859079030481,-3.25623222741
2158,edoryen,1.45065265002,-1.44001727694
2159,grandmothers,3.17406358203,-1.99831404005
2160,girlish,-0.588472526072,-1.932502765
2161,stevron,1.1960445827,2.08664330632
2162,fewer,1.66973594913,2.48521923006
2163,dimlit,0.443957461781,-4.41358097797
2164,blues,0.141392935938,-5.61447482366
2165,windcarved,-4.17619858564,-4.48505315214
2166,scribe,3.16503651327,0.639845118589
2167,sledges,1.34183373382,-4.10338544417
2168,really,3.05078664548,3.51141420711
2169,silky,-0.479463969278,-6.13497226955
2170,serjeant,0.136214936212,0.248968204878
2171,clarity,0.421288592021,-1.88394982594
2172,shadrich,1.39395032163,1.29910165575
2173,missed,0.974842051908,3.700537539
2174,candlelight,-4.09750582224,-3.85430352292
2175,sparingly,0.460065461904,-3.38026049495
2176,silks,-2.66400017745,-2.42934090435
2177,mattered,3.50553264971,2.48923551383
2178,misses,2.46785103908,-0.292250293768
2179,stokeworth,0.569887386598,3.04131337973
2180,brindled,0.597848169571,-5.99037227319
2181,scrabbled,-2.04370104523,-4.12405209054
2182,darling,5.6399301057,0.651678358848
2183,plotting,5.64948151491,0.858310024555
2184,salute,-1.66196478189,-1.05153831003
2185,nervously,-2.39487876285,1.05034235071
2186,tattersalt,0.828844572248,-1.47345838109
2187,mance,-1.60242853581,3.48824993317
2188,demure,0.708206180356,-1.07440263706
2189,drifting,-4.7850257752,-3.05054362248
2190,oarmasters,-0.556368148757,-3.8430292818
2191,porcelain,-0.00742770550517,-3.75180036328
2192,duskendale,1.09703106982,2.79048112371
2193,altar,-2.90224863706,-0.410113886069
2194,colonnade,-0.966851456509,-3.37925866579
2195,acorn,-0.781369189743,-0.569915544802
2196,imagine,4.48783496788,3.55806669905
2197,spices,-2.86890416553,-6.35648605332
2198,rises,-0.182118992653,3.11964955021
2199,reproach,2.29576088492,1.14189385535
2200,plowing,0.65757293989,-1.14895674925
2201,septon,-0.438674817895,1.8473311669
2202,bumped,-4.02711999297,-1.56758780579
2203,pairs,0.06528815492,-4.75610017748
2204,reared,-4.41755911044,-0.528605734499
2205,betrothed,2.02442070004,3.07866559409
2206,attainted,4.42961094764,-1.15062737895
2207,imry,1.2934876643,1.8447418176
2208,rack,-0.144170185558,-6.32590950202
2209,sicken,3.9128696882,-0.773373301938
2210,retainer,2.58618108601,-1.66409460589
2211,prospered,3.21305175515,-2.4831249192
2212,cravens,4.87241740676,0.732156304858
2213,unmanned,2.69688868082,-0.926262120508
2214,castle,0.291963095743,1.7763290846
2215,clump,-1.28898438153,-3.43624732083
2216,arose,1.89819110977,-3.3639769562
2217,major,1.73395249081,-1.56708696322
2218,viserion,-2.90397836298,-4.16133667388
2219,gazed,-3.92038363798,0.977780822922
2220,rooted,1.46003568511,-4.26605156275
2221,slipped,-4.44707521558,0.532705131828
2222,emblazoned,-2.70729586393,-2.48640220232
2223,thereafter,4.08020096236,0.0520380678997
2224,squatting,-1.7290707079,-3.05587019378
2225,brutally,2.37739309259,0.174856718131
2226,shameful,3.95958872179,-0.937107456782
2227,murmured,-1.449211423,2.18524694338
2228,namedays,2.55977011059,-1.85862771743
2229,casterly,-0.57336771876,3.93603189746
2230,scuffling,-1.29220822668,-3.90952712543
2231,glitter,-2.5941152743,-4.42699078215
2232,contended,2.84677338267,-2.40602642437
2233,guess,4.89270701725,2.75909301892
2234,heads,-0.0309655871541,-6.04726174627
2235,guest,5.4339036389,1.99627816872
2236,jet,-2.72627966913,-2.87606995704
2237,swipe,-2.12848986849,-2.18191819045
2238,threatening,3.06426556872,0.487489642793
2239,heady,-1.55603212783,-5.7390871199
2240,nobly,4.09388797621,-0.44296140223
2241,bedridden,3.49648825896,-1.56302835479
2242,erupted,-1.64618564402,-4.71261577074
2243,cradled,-3.41912747507,-1.55657002776
2244,justly,5.61275032222,2.12990009777
2245,warmly,3.23014947159,1.29331613725
2246,fasting,3.01312582055,-1.20145750137
2247,veined,-0.884334042258,-6.14580959726
2248,immediate,3.57770695682,-1.55551479453
2249,cheekbones,-1.16736329642,-6.21529473678
2250,consult,5.84565563008,0.158816299246
2251,fastnesses,1.79707448177,-4.55686306657
2252,stifle,0.502271816501,-0.973033861849
2253,endlessly,-2.76216997291,-4.37455118993
2254,grace,5.10239330471,3.16166382545
2255,halfmaester,-0.496966069968,2.28103672835
2256,edmure,0.0912954739047,3.13431634504
2257,ungrateful,5.64252230294,-0.0948491754887
2258,critically,0.49512137357,-0.641495266352
2259,condolences,1.58372551256,-1.0903383602
2260,haggos,-1.60170881594,-3.3976087174
2261,pear,-2.64647095797,-2.37549704859
2262,defends,2.92418756191,-0.244261998126
2263,tummy,-0.360979303654,0.64626950213
2264,determined,5.72324182931,0.817854125876
2265,marriage,5.04315275934,2.41145390252
2266,fishermen,3.03211162501,-4.02615392118
2267,unburnt,3.38642753599,1.93188085469
2268,remembers,5.6795645472,1.42519287974
2269,milky,-1.63261923788,-5.34665276014
2270,jerked,-4.68636975874,0.640041051621
2271,smallclothes,-3.40487699485,-0.722489759175
2272,cleos,0.799895287167,2.07772354964
2273,suffocating,-0.867307139643,-3.05751200308
2274,mossy,-2.78854378326,-5.12332047284
2275,fights,6.02526252314,0.124441914114
2276,beforehand,3.16780626597,-1.56671386494
2277,applecakes,0.364055580392,-4.66221329628
2278,livery,0.790343105148,-4.73162660335
2279,guarding,2.64011769453,0.842254812955
2280,caress,-0.330065836191,-2.56730610485
2281,servitude,3.55237886425,-1.64210204254
2282,blond,-1.14629099966,-6.53628895472
2283,cleon,6.47615752599,0.797928531893
2284,donnel,1.11687919586,1.57602463937
2285,odors,-1.30070116237,-5.27618572114
2286,sell,3.59539927135,4.07706291023
2287,blackwood,0.982719382646,2.14059634586
2288,fermented,-1.70588024697,-6.17389249884
2289,tough,1.24002660955,-4.05592511552
2290,scrawled,3.03750772929,-2.61641622385
2291,self,5.11016870739,-0.795096608253
2292,commotion,-0.61247175787,-0.524573524029
2293,harrion,2.03531548518,1.09322452571
2294,silvery,-2.75374888599,-3.68278723676
2295,cleanshaved,-0.975078188529,-6.43087074092
2296,also,4.88011913666,1.6934303201
2297,swordsmen,2.6877187638,-3.77443313347
2298,frail,2.80731010785,2.58242776112
2299,brace,0.21280750417,-6.12686718756
2300,shops,-4.22801544533,-4.63574034336
2301,play,4.21158842916,2.01397742124
2302,oathbreaking,3.47609827365,-1.13838030247
2303,swiftly,-1.65078239655,-0.107846082013
2304,afield,1.9256462013,-2.19187423662
2305,highgarden,1.43436134547,2.90721867073
2306,yawn,-0.880169154158,0.0034053184182
2307,plan,5.52259445658,2.38269819885
2308,tips,-1.7902816245,-3.36809805725
2309,accepting,4.19925742567,-2.1150436254
2310,gurn,3.48781611946,-2.35701668777
2311,remembering,-0.29061510685,3.25702321787
2312,haggon,3.97214720942,0.447490229263
2313,understands,4.89581655182,-0.0696857174138
2314,track,-2.17277120122,0.152656192016
2315,arson,0.609845990719,-1.33854374107
2316,seize,5.78390971435,2.50324058208
2317,sometimes,-0.746392673866,1.42017780509
2318,cover,-3.33302042777,-0.95604091849
2319,coves,1.98278530867,-3.59365083073
2320,barred,-4.08216653817,1.01168981593
2321,barren,2.40185833552,-4.10168404931
2322,barrel,-3.91571322567,-1.24138365885
2323,amusements,3.60609517084,-1.58655663072
2324,dragged,-4.5780078863,0.499230624317
2325,dragonflies,0.8962366313,-2.15183494416
2326,despise,6.00296398894,1.19214076896
2327,nuncle,5.4167771761,2.50646367248
2328,gold,1.00066908704,-6.21345267528
2329,stonedoor,2.43562415699,-2.52270287611
2330,accommodations,5.37444779941,-1.16957767502
2331,aghast,-0.131468992577,1.62858833584
2332,defended,2.1733986246,-4.5135051891
2333,session,3.36059423547,1.33683178702
2334,tolorro,2.48936850767,-4.04256937407
2335,defender,2.36318746377,1.63481485159
2336,hornets,0.207801714646,-1.221951403
2337,overwhelmed,0.499762137072,-0.203673405591
2338,occupation,5.79647235127,-0.795085306579
2339,impact,-3.7867811665,-0.947128137549
2340,sideboard,-1.74365792392,-1.76907552493
2341,wayns,-1.17320368154,-5.91943305517
2342,whitesmile,1.79718631236,-0.88228269304
2343,writes,1.64210464895,1.76809724691
2344,undying,4.43551566818,1.10107327187
2345,failed,3.06703889137,3.52711763129
2346,toads,0.77206146154,-1.9237776993
2347,aground,2.01232895177,-2.11609297188
2348,slaves,4.39099554706,-4.02995555264
2349,indifference,1.11294920969,-0.898369702236
2350,columns,-4.92971908533,-4.02242837871
2351,bannen,4.51830026128,0.0990046324434
2352,corbrays,0.207665063755,-1.94709435276
2353,downpour,0.385633214287,-2.82202204829
2354,beams,-4.85262015324,-4.1566138876
2355,adventurers,3.15581750629,-1.57951148429
2356,sunny,0.0765993331317,-2.74927979117
2357,trek,-1.02309972301,-3.24829913261
2358,resent,2.98087018761,-0.284027271221
2359,actions,3.32177009745,-0.368477342895
2360,closely,-0.972859000896,0.968911412911
2361,cockles,-2.58791501197,-6.50245750825
2362,banner,1.29045740295,-5.91624637431
2363,distraction,3.83423999782,-0.405361646255
2364,enemy,3.60150348409,2.77132253137
2365,devoured,2.73469723764,-0.438645359634
2366,yestermorn,0.590202614183,-3.0019520658
2367,sleeve,-4.17746234798,-0.052303022322
2368,pleasures,5.73224077699,-0.850100675514
2369,sweeten,0.0441301283777,-2.9818344027
2370,cry,-2.92754096164,1.0400381438
2371,dothraki,3.91080451737,-4.13933259971
2372,violent,0.709676558197,-0.479868521013
2373,sojourn,1.65907234962,-1.69590344895
2374,dismounted,-4.47169944403,0.78435339725
2375,uncoiled,-1.13975003677,-4.18635063061
2376,frostfangs,-2.19773040432,0.271045147153
2377,clop,-1.58219054854,-5.60130080845
2378,obscure,0.55363180292,-1.16656428402
2379,river,-2.46909713992,0.0908782135414
2380,coward,4.19836055644,1.76175292622
2381,rumored,2.67927639155,-1.63500631402
2382,sew,5.77192677062,-0.323756617733
2383,delicately,-0.830252730076,-1.49444490486
2384,set,-1.15854907868,-1.05062398612
2385,staunch,4.90601272606,-1.91700998
2386,ser,0.90047301163,2.50687632532
2387,overwhelm,3.28386587623,-1.50119102853
2388,jade,-2.59591356499,-2.7668024955
2389,sandors,2.1793588498,-0.431971971837
2390,nibble,-1.2352571183,-1.66603017936
2391,butchering,1.73093986531,-4.25765165291
2392,potent,0.325845638218,-2.25049849721
2393,sex,-1.36056789279,-0.923036837022
2394,slanting,-4.87650786117,-3.64981859572
2395,see,3.72672684552,2.97020579789
2396,salladhor,4.69069358286,1.43106891162
2397,luthor,3.18022011862,-1.79683916659
2398,sea,3.66527577267,-4.46879951647
2399,overboard,0.487549543505,-1.81650549737
2400,stoopbacked,1.61500813126,-0.787251235828
2401,narbert,0.940861733932,1.6991177499
2402,ffffather,3.93425460936,-1.49638101699
2403,knees,-4.2460057326,0.311053964833
2404,spirits,6.11574013623,-1.10676115046
2405,sharpen,1.21678322042,-4.04941812997
2406,unsettling,-0.459066451137,-1.15019444048
2407,urchin,0.118250797952,-1.68654957301
2408,threeheaded,0.845898932182,-6.20660127615
2409,demons,4.81870640893,-2.54987735535
2410,topmost,-0.246574673194,-2.28834058227
2411,unella,-1.62589568028,1.33275401983
2412,somber,-0.485345626364,-6.27973649538
2413,guilds,2.26895428927,-2.72112374683
2414,fastness,3.05527200058,-0.102679068264
2415,monsters,3.396174854,0.980994003888
2416,compliment,4.430682202,0.713517234754
2417,mutes,3.67787439498,-1.54348740612
2418,available,3.29218651989,-2.97951076252
2419,screeched,-0.533777471467,-1.41683619469
2420,tristan,2.5635138071,-2.93889225672
2421,bedecked,0.991340498228,-5.35668663466
2422,herrock,-0.619503988071,-3.55900423623
2423,punch,-1.83371677063,-1.0415682386
2424,untouched,-1.3211260652,-2.57610239976
2425,hooted,-0.871101504648,0.378611059087
2426,shortlived,0.298675815702,-2.92388909435
2427,knights,3.41106220923,-4.75790152614
2428,smoldering,-2.05884859882,-5.12509802017
2429,mastiffs,0.0552798180115,-4.56866796334
2430,prospects,3.4596923202,-1.50854823593
2431,improved,4.96135189128,-1.5555793376
2432,harps,1.42087834656,-3.68873964759
2433,jocelyn,-1.57464033614,0.522548444813
2434,opal,-0.0925856518971,-6.13500839209
2435,scratch,-0.752943310742,-0.75714335481
2436,harpy,4.72344964647,-3.4180611654
2437,dontos,0.685479555487,2.40334417398
2438,wholl,5.70475326952,-0.322231127339
2439,qarls,-0.79399732534,-1.15653223037
2440,lash,-3.15122921325,-1.734456812
2441,whole,-0.0329331958536,2.08343150268
2442,blaze,-4.46115920009,-4.00848772615
2443,sink,1.3543550262,0.918207361032
2444,load,1.86064649766,-4.03333961273
2445,loaf,-2.79686679743,-6.21874655079
2446,ollo,0.879576579376,-3.57826948908
2447,bell,-2.50675953917,-2.76957495553
2448,acted,4.42433726404,0.186926559839
2449,smashing,-3.94434287204,-2.00008639883
2450,allegiance,4.55987487831,3.27016533771
2451,delivering,5.21430867123,-0.767967924829
2452,hollow,-3.22833692917,-1.24107673289
2453,leos,2.21857337612,-1.45804681138
2454,agents,3.45642104781,-1.04536792681
2455,frosty,-0.147340475404,-2.03552859432
2456,jowls,-1.17840120575,-6.33391935341
2457,xhoan,-1.18827002646,4.37314905686
2458,jowly,0.647330985021,0.178907577878
2459,larraq,2.29333200337,-1.64876964539
2460,jorahs,-1.11336374031,0.287695118576
2461,wargs,4.23340377214,0.300467766863
2462,worthless,5.92795405884,0.895366791909
2463,devil,0.0578953220983,-2.5756829779
2464,filth,5.75138231639,0.0219635552297
2465,baelor,2.30671623116,2.38191470386
2466,lizards,1.77387340331,-3.05371963683
2467,erroks,0.596106005516,-3.89920268641
2468,acceptance,4.74846632981,-1.3167124246
2469,thimble,4.93488158956,-0.922115882052
2470,hitting,-1.79881105009,0.189014892629
2471,quench,5.58607075704,-0.660858178234
2472,proprietor,-0.683599023318,-0.356308646066
2473,maeges,2.29277694087,-0.510699420502
2474,blob,-0.0150606248661,-4.07653925185
2475,firm,-1.4050039184,-0.334031892893
2476,resting,-3.11486430529,-2.05159921281
2477,raced,-4.839903465,-0.941968528618
2478,champion,4.86323409573,2.72677679606
2479,silenced,-0.343003060699,0.709912747321
2480,fire,-4.85744636521,-2.26196969213
2481,sellswords,4.22889391532,-3.6042304864
2482,hind,-3.21876897155,-1.87510064064
2483,vylarr,3.90992785825,-0.478569551778
2484,pinchface,1.05595444543,-0.55000445329
2485,silences,2.2213427633,-0.0173850785726
2486,races,1.45685900613,-1.91069168331
2487,awake,-1.79687276107,1.60260592897
2488,towns,1.6107501884,-4.31003179553
2489,wheeled,-4.70448146574,0.623293637572
2490,hardness,-0.105563609482,-2.84445860932
2491,halfsunken,0.208464010061,-3.60757806155
2492,uncertain,0.936805976646,2.7472582426
2493,slyly,1.16009986231,0.00834757052909
2494,caged,-0.551283202405,-2.4915128218
2495,straight,-3.7629046224,-1.051000763
2496,errok,-0.277807579405,-2.89616130021
2497,lyonel,4.58335211442,1.55319657136
2498,admire,4.80963918168,0.201307840978
2499,forgetting,4.05289209931,1.57427371081
2500,pressed,-4.13674719586,0.0693597312279
2501,leaning,-4.32641707312,-0.190333944033
2502,sheets,-2.81751162071,-4.21890895824
2503,kissing,-1.15848438711,1.50199271535
2504,robin,0.9648945993,1.82020521943
2505,cages,-1.58005800166,-3.4505650795
2506,brawny,-0.49348854818,-6.07122406669
2507,owed,5.35174423132,1.77405411862
2508,balked,-0.390617697671,0.25996973174
2509,pound,-1.86802510356,-1.48020569041
2510,hoping,-0.641892360018,1.2864387329
2511,tighter,-3.52101625291,-0.888591175516
2512,templeton,2.04749537106,0.7954958229
2513,moth,-0.699310464332,-2.75901154957
2514,owen,-1.73936844182,1.46761779893
2515,binding,5.43719124588,-0.629199403889
2516,decline,4.37850629015,-1.18480966802
2517,ducks,0.453919480068,-5.05009985614
2518,ironbound,-0.847599627416,-2.67644663609
2519,mott,5.69733996703,0.125454856344
2520,owes,5.26720435395,1.65391457831
2521,beautifully,1.74841162079,-0.417165599163
2522,vanish,-2.09783857551,-0.804441668285
2523,chase,2.07422883433,1.83453829742
2524,funny,1.60798648694,3.42523119822
2525,soaked,-4.20285359662,-1.29733509448
2526,raiders,3.0137591206,0.787744895436
2527,starlight,-1.86627460811,-4.40095745665
2528,choking,-2.69156050987,-0.59540487756
2529,fetching,4.25457581511,-1.8202650463
2530,maids,1.7334114135,2.09934424731
2531,shorten,4.16195908071,-0.785417698034
2532,elevated,3.49199445787,-2.17799580163
2533,shorter,0.225312666973,3.54612945751
2534,rules,3.95895457793,3.14748873405
2535,courtiers,0.27119179986,-4.77107775023
2536,ledgers,2.49907923274,-1.9290148964
2537,pecking,-3.12961892251,-1.8448595848
2538,ugliness,2.91662164163,-0.916620987793
2539,forgiveness,4.97540466814,3.15258603799
2540,stung,-2.82878432224,-3.93600144336
2541,qhorin,-1.71962419415,3.33160931902
2542,candlemakers,1.52431989746,-1.70749016239
2543,pocked,-2.26648351582,-5.04881641479
2544,waddled,-4.61406697417,0.240606071071
2545,snail,3.49439601265,-0.771789758061
2546,flooded,-0.620513856827,-4.50713073823
2547,cohollo,-1.5848020276,-0.780187893176
2548,cleftjaw,3.74589517473,0.890831183574
2549,alert,1.30103593338,-1.19601066487
2550,levels,-0.629162936772,-5.25742154548
2551,mongrels,2.35572132489,-2.94165808874
2552,necessity,2.51962765767,-2.08144793829
2553,joff,-0.120346800958,3.62370090799
2554,infamous,2.70283546485,-3.29951518003
2555,recent,3.34743725507,-3.61213484473
2556,kella,3.77091894334,-1.38812334844
2557,quickness,-0.628143132399,-1.84707266522
2558,commoners,2.14290777032,-2.80680512414
2559,picks,0.996543577146,-3.93053060982
2560,person,5.22072136067,2.1530296474
2561,feces,-0.219110806432,-3.06235359901
2562,leona,0.722285770064,1.45292085763
2563,clasped,-3.89866421828,0.00615686921599
2564,rheumy,-0.793538538014,-2.10186707546
2565,tim,0.799127056231,-3.2991010571
2566,watching,-2.68800739615,0.796864232254
2567,uncouth,3.7103877958,-0.897691356767
2568,paymaster,0.620016553366,-1.44048457968
2569,observed,2.92441834822,2.52971894478
2570,crackled,-4.01671305506,-4.12266352263
2571,salve,-0.493091992467,-0.951805132469
2572,lester,0.809654216938,-1.91196922307
2573,rumbling,-4.57059703781,-3.08704120255
2574,hobber,1.01961445482,1.65272819922
2575,plagued,4.66516854771,-1.85178087486
2576,behind,-4.0896956378,-0.488986391857
2577,overtopped,1.93060807057,-3.22179125638
2578,cod,-3.15103882737,-6.32472780779
2579,unto,4.2752359732,-0.915728145832
2580,sandal,-0.96017376299,-1.27505061505
2581,defenders,-3.19964998735,-3.17969058553
2582,goblet,-2.6377125582,-1.63534852181
2583,cuffs,0.556357974108,-5.28766760295
2584,readers,2.84926938891,-1.71204275144
2585,surprises,4.18025339223,-0.700177491531
2586,admission,-0.607904393377,-1.7530099015
2587,japed,1.42582417683,-1.28156615996
2588,dhan,3.05639790135,-2.25301898377
2589,stonn,0.419845723269,-1.62274561159
2590,pillars,-4.97559483716,-4.0075218432
2591,hues,0.630960396832,-5.8869882137
2592,horseradish,0.68928592439,-4.12443800302
2593,parents,3.41300760478,-0.965090291303
2594,crying,-1.59487036671,1.26943392499
2595,furniture,-1.30145623683,-4.78146162164
2596,potshops,2.59980856875,-3.14428514397
2597,surprised,1.32483030671,3.47896140531
2598,amusing,3.32658931949,2.87130449792
2599,cordon,0.274480605538,-3.33362365703
2600,jutting,-2.27024539445,-5.17439241941
2601,clutches,3.08191166484,-1.94258494617
2602,victims,0.82614501619,-1.29111657451
2603,demands,6.16886257386,0.493238208517
2604,couple,2.8682037159,-3.7482028769
2605,washerwomen,1.83434976793,-3.54477233364
2606,wives,1.91441235241,2.88927895595
2607,mischance,-1.03400483129,-0.66925742785
2608,suffering,5.37826497671,-0.477875475557
2609,quest,6.05671392556,-0.298539457355
2610,clutched,-4.15256561286,0.188151813032
2611,private,6.17139257047,-0.647664038407
2612,shading,0.872715058213,-1.17373282422
2613,grips,3.45581639825,-2.70621266569
2614,formal,3.1724679884,-0.664674601013
2615,sorting,0.033511385791,-2.45037790206
2616,guyard,1.23985715226,1.58559926335
2617,westerman,3.35962039185,-0.793784373032
2618,spine,-3.68895667066,-0.923180496254
2619,yielded,3.73009302045,2.65502474036
2620,chorus,-1.75425625621,-3.33325333786
2621,continue,4.80880949025,3.59699908748
2622,yields,5.62536063676,-1.04354403127
2623,shimmered,-4.89809584972,-3.68833894861
2624,cronies,2.85566975023,-1.86769642491
2625,sevensided,-3.31248680166,-5.07262563298
2626,pallid,-0.915926066304,-5.90736789532
2627,spring,-0.169290705098,2.17927258539
2628,brownskinned,0.547249611106,-4.10585357697
2629,heynonnyhey,0.553607279478,-0.683723217607
2630,bounce,-2.74203742387,-2.36939831761
2631,streamers,-0.120382663956,-6.40606605631
2632,sighs,4.12238841306,-2.91437271284
2633,palm,-4.16701131648,-0.272221689082
2634,sight,-1.18819843109,-0.0221423711114
2635,flaying,5.11232837568,-0.386296134652
2636,stonemasons,3.25653701294,-2.81192963564
2637,pale,-4.32467162739,-3.58541049286
2638,gruel,0.236609752253,-4.61027077424
2639,stables,-3.32944502531,-2.26064526547
2640,closest,-1.11572604666,-0.450203758558
2641,poised,-2.26188160791,-3.21654646753
2642,oarmen,3.15402967656,-0.72005582879
2643,cupped,-4.1118800228,0.0862770044849
2644,behave,5.86036456114,0.760374475633
2645,welling,-2.59762340568,-0.787794442333
2646,lime,0.338392644884,-4.38453168911
2647,temple,-3.86551513636,-3.99205127472
2648,braavosi,1.00218623916,0.801132479781
2649,slopping,0.070337749556,-4.21680578521
2650,be,5.3422836102,2.8535773067
2651,smithy,-1.18546429981,-4.25887067116
2652,breastplate,-2.81678580141,-2.02526503374
2653,odor,-1.79265845649,-5.79212184901
2654,agreement,5.60399520627,-0.885244189811
2655,smiths,3.38877645389,-3.50049882651
2656,respite,-0.268457507912,0.083517060396
2657,caron,1.34743330063,1.77567357928
2658,tidal,-2.59334332912,-5.27972828824
2659,obscured,-2.82946536727,-4.89019757797
2660,by,4.43561341041,-2.69051066068
2661,gifts,4.50851757018,2.96991678089
2662,scepter,0.113756150242,-2.72265231823
2663,anything,3.23553208122,3.7668432947
2664,exaggerated,0.0547210655001,-1.07390126509
2665,hatches,-0.470525893791,-3.82663161603
2666,wrinkles,-1.19240979612,-6.25385118961
2667,deserves,3.07566744254,2.74352363476
2668,scraggly,-0.886240968693,-4.18830526911
2669,walgrave,5.80582715873,0.0697947237217
2670,shebears,0.476960194585,-0.840080348377
2671,forgave,5.12258067095,-0.391411658471
2672,wrinkled,-1.35412587962,-6.45152358995
2673,hatched,5.05249752905,-1.82372858668
2674,gregor,-0.845982078508,3.58317997152
2675,irris,-0.822442062701,-2.00278141386
2676,repair,3.75775627579,-3.87677169226
2677,glumly,-0.347129358005,0.708036444437
2678,letter,-0.714254173424,3.44804348495
2679,pincers,-0.108488663385,-0.800653408948
2680,thudded,-1.57020342148,-4.51072718321
2681,into,-4.22238103664,1.28756127416
2682,shunned,3.57296718999,-0.512413908686
2683,awaited,-0.177308209359,-0.31494871365
2684,servers,0.0292215485112,-2.11051646542
2685,appropriate,5.66523699453,-0.853237562092
2686,repaid,5.60873620379,0.978206278068
2687,halfsmile,-0.048368267716,-1.10393970655
2688,chirping,0.418084889574,-1.12368036307
2689,beneath,-4.42173126843,-1.85785362314
2690,span,-4.15689678133,-4.53939628034
2691,tasting,1.63052641647,-0.0664348747485
2692,spending,0.229047086852,1.85223268965
2693,nilord,2.75212599929,-0.387983838563
2694,apartments,-0.525622800706,1.77044203194
2695,sock,-1.71921839929,-2.40830590922
2696,sneaks,4.5246808098,-1.75109180893
2697,submit,3.96278576047,-0.743456308709
2698,custom,6.29589758887,0.493553355356
2699,occupy,4.92501965874,-0.851719361478
2700,hellholt,3.14601638799,-2.08627855135
2701,lithe,1.12120679253,-3.6026527998
2702,conwy,2.32994904734,-1.5689687555
2703,under,-4.34602379988,-1.75914378883
2704,suit,-0.449780554195,2.50274162385
2705,spar,0.70190462547,-2.03917728624
2706,shrubs,-2.16150904536,-5.07124462894
2707,barechested,-1.11308961033,-4.75559597821
2708,purred,4.1102445249,0.53197659762
2709,mounting,3.03197962045,0.139947927178
2710,spat,-3.53922312752,0.00438510746518
2711,votar,3.43423204047,-2.58634869929
2712,considerably,0.804682541476,-4.19217486221
2713,rogue,2.88914141351,0.176318164868
2714,deflowered,5.1070562315,-0.232242437992
2715,inches,-1.0682301484,-4.68039865985
2716,quenched,1.93626404714,-2.05792996988
2717,knighthoods,1.69387313062,-2.90607339601
2718,atop,-4.41975562647,-4.01476830075
2719,tally,2.99657094443,-2.73828089008
2720,buttery,-0.265476734192,-2.93689098879
2721,vowing,5.22375976352,-0.868789500528
2722,here,3.21987129825,1.87318999209
2723,link,2.06731525663,0.820319851486
2724,line,-3.23718986692,-3.83285302179
2725,considerable,2.15316140231,-2.10947748357
2726,posted,-3.34872018752,-2.49006651815
2727,fades,1.02779846214,-1.42932569811
2728,imps,1.89411489078,0.776298545929
2729,amorys,0.742399956826,0.412483814906
2730,cogs,2.44013250428,-5.25941122054
2731,nieces,4.27131429335,-0.033310899719
2732,sleepers,-0.582577353743,0.984587711751
2733,alehouse,-0.0800286180831,-3.54062962803
2734,up,-2.55139001834,0.784584573239
2735,horned,-0.437662349385,-5.83812701637
2736,oily,-1.30515063688,-6.01877756954
2737,defensively,0.538542356879,2.14515268838
2738,botleys,2.43062007258,-3.45976375598
2739,faded,-3.37138465527,-4.60298909297
2740,stripeback,1.56100712568,-0.387633107303
2741,alarm,0.247501819369,-0.459267494083
2742,yelled,-1.14310261022,1.07411843108
2743,genial,3.11409518524,-0.789800674257
2744,rayder,-1.61494755493,3.5090640184
2745,discolored,-1.5357022899,-4.99084496927
2746,reconcile,6.24644060954,-0.334943553068
